round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,10.494686041999998,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
2,7.798123750000002,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
3,7.645685959000005,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
4,7.706141042000006,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
5,7.6463082920000005,228760,228760,0.783433229903444,0.7729996999089817,0.7728937138527632
6,8.13629704200001,228760,228760,0.8117832983213522,0.8050354849359102,0.804956493646927
7,10.139816249999996,228760,228760,0.9538227301636248,0.9537337876034195,0.9537293697971324
8,12.50565675,228760,228760,0.9580434405535105,0.9579783575816847,0.9579747560264367
9,10.946104040999998,228760,228760,0.9622834235935783,0.9622369621631066,0.9622340774698959
10,14.806297166999997,228760,228760,0.9635554185055987,0.9635137246953083,0.9635110386060477
11,12.180774208000003,228760,228760,0.9650008672692582,0.9649644435929234,0.9649619834163389
1,9.496862917000001,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
2,7.109217749999999,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
3,7.218447583,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
4,7.158571000000009,228760,228760,0.49891109526470984,0.3328490240954561,0.3321241423385076
5,7.225036959000008,228760,228760,0.783433229903444,0.7729996999089817,0.7728937138527632
6,6.81542166700001,228760,228760,0.8117832983213522,0.8050354849359102,0.804956493646927
7,7.218627874999996,228760,228760,0.9538227301636248,0.9537337876034195,0.9537293697971324
8,7.201158625000005,228760,228760,0.9580434405535105,0.9579783575816847,0.9579747560264367
9,6.896720541999997,228760,228760,0.9622834235935783,0.9622369621631066,0.9622340774698959
10,7.653721625000003,228760,228760,0.9635554185055987,0.9635137246953083,0.9635110386060477
11,8.281384875,228760,228760,0.9650008672692582,0.9649644435929234,0.9649619834163389
12,7.180998666999997,228760,228760,0.9645961416154335,0.9645580966006253,0.9645555677261116
13,7.684555250000017,228760,228760,0.9600477961724517,0.9599907067170595,0.9599874153351925
14,7.195236416,228760,228760,0.9589492551120704,0.9588871292430667,0.9588836487159484
15,7.507638125,228760,228760,0.956906354192765,0.9568340898982095,0.9568302435179529
16,7.209763165999988,228760,228760,0.9656561373754505,0.9656220024493094,0.965619643277044
17,7.398125417000017,228760,228760,0.9647503228168905,0.9647121753400805,0.9647096485728592
18,7.451006584000027,228760,228760,0.9662535895310964,0.9662217911052478,0.9662195340561769
19,7.412170083999996,228760,228760,0.9615703355368397,0.9615203018958187,0.961517280088531
20,8.008797166999983,228760,228760,0.9660801356794573,0.9660469157161531,0.9660446028043518
21,7.252940458000012,228760,228760,0.9646154142656157,0.9645865632523956,0.9645843619259312
22,8.089733458000012,228760,228760,0.9663306801318249,0.9662994312644194,0.9662971963770671
23,7.595268000000004,228760,228760,0.9578699867018714,0.9578507320351501,0.9578487701078828
24,6.866905042000013,228760,228760,0.9579085320022356,0.9578893643060769,0.9578874077119792
25,7.063243708000016,228760,228760,0.9580048952531462,0.9579858749976167,0.9579839281779835
26,7.0934404580000034,228760,228760,0.9667739510860138,0.9667434642569976,0.9667412713787806
27,7.012532999999991,228760,228760,0.9669088596372887,0.9668785352722244,0.9668763526905352
28,7.145975333000024,228760,228760,0.9600285235222695,0.9600075232518381,0.9600055274313514
29,7.34609608300002,228760,228760,0.9583132576560602,0.9582947177048728,0.9582928027007741
30,6.721372000000002,228760,228760,0.9583132576560602,0.9582947177048728,0.9582928027007741
31,6.9214828750000095,228760,228760,0.9664077707325535,0.9663759581762423,0.9663737057834708
32,6.884148874999994,228760,228760,0.9639408715092412,0.9639009266851094,0.9638983115257079
33,6.938530334000006,228760,228760,0.9650586852198045,0.965022712303247,0.9650202694309087
34,7.0843415000000505,228760,228760,0.9590841636633454,0.9590605555703849,0.9590584145475082
35,6.856227917000012,228760,228760,0.9647117775165263,0.9646746563807909,0.9646721625113864
36,7.02406858400002,228760,228760,0.9650586852198045,0.965022712303247,0.9650202694309087
37,6.6621840419999785,228760,228760,0.9634783279048702,0.9634368315874913,0.9634341490452353
38,6.8362317089999465,228760,228760,0.95187619249523,0.9517762607329308,0.9517714799161907
39,7.297001083999987,228760,228760,0.957657987549868,0.957591660778833,0.9575880082812077
40,7.061238833000004,228760,228760,0.9579470773025999,0.9578821644073233,0.957878563446515
41,6.99205575000002,228760,228760,0.9539576387148997,0.9538705887475871,0.9538662246631565
42,7.420235249999962,228760,228760,0.9559041763832945,0.9558281233065906,0.9558241316681012
43,7.08962604200002,228760,228760,0.95858307475861,0.9585204569454777,0.9585169471176583
44,7.128580792000037,228760,228760,0.9602790679746372,0.9602242637964802,0.9602210483903889
45,6.846971666999991,228760,228760,0.9623605141943069,0.9623144533109702,0.9623115840277193
46,7.0595866250000086,228760,228760,0.9623026962437605,0.9622560027353392,0.9622531115756396
47,5.611521166999978,228760,228760,0.9628616030990421,0.962817053957643,0.9628142510328223
48,3.4375422500000354,228760,228760,0.961917243240118,0.9618689267144367,0.9618659706952695
49,3.263227540999992,228760,228760,0.9607223389288261,0.9606689883213537,0.9606658336281855
50,3.252884791999975,228760,228760,0.9592190722146202,0.959158937891754,0.9591555249442483
