round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,1.8407645420000005,153760,153760,0.7587064197197757,0.7582408423395417,0.7582177372697276
2,1.2885161250000001,153760,153760,0.7263861853643494,0.7039024605545826,0.7040801540014635
3,1.3153032080000004,153760,153760,0.7253647349046968,0.7069493931604323,0.7071093788310021
4,1.3338038330000002,153760,153760,0.3074758610056469,0.26338804039526753,0.262995577520762
5,1.299069124999999,153760,153760,0.3604563763563128,0.29146557691905306,0.290984077299733
6,1.2919185419999994,153760,153760,0.34230153988474954,0.279247006171243,0.2787827354792754
7,1.2540337089999998,153760,153760,0.427660107541388,0.3019101958216648,0.3012649437998535
8,1.3340460829999987,153760,153760,0.40052421608495387,0.28642740128099875,0.2858059948768708
9,1.2795710409999987,153760,153760,0.4892940428238287,0.3289068630516795,0.3281923731315402
10,1.281592625,153760,153760,0.48991076762965674,0.32905219965570454,0.32833673802533936
11,1.2774927919999968,153760,153760,0.49014203943184226,0.3290564848607497,0.32834052090281485
12,1.3228341659999998,153760,153760,0.49736928325013974,0.33223010565645034,0.33150690575457514
13,1.237494457999997,153760,153760,0.49756200975196097,0.33231608700274806,0.33159269997796753
14,1.221721249999998,153760,153760,0.4977740089039644,0.33234253361641897,0.3316187548992325
15,1.2772369999999995,153760,153760,0.4978510995046929,0.33237689625445516,0.33165304270199014
16,1.1080036659999983,153760,153760,0.49788964480505715,0.33239407624708894,0.33167018527987324
17,1.190562374999999,153760,153760,0.49794746275560353,0.33241984457825124,0.3316958974925199
18,1.2836445000000012,153760,153760,0.49794746275560353,0.33241984457825124,0.3316958974925199
19,1.1184998329999978,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
20,1.2133612909999982,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
21,1.315056582999997,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
22,1.5253483330000002,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
23,1.3632529159999969,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
24,1.360748958000002,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
25,1.3926196249999947,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
26,1.2977762920000018,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
27,1.370826000000001,153760,153760,0.4979667354057857,0.33242843357992924,0.3317044677889887
28,1.3450422499999988,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
29,1.3600562499999995,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
30,1.3502755000000022,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
31,1.3761907920000027,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
32,1.3649849580000009,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
33,1.3186407919999965,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
34,1.3351663330000036,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
35,1.342891250000001,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
36,1.378588624999999,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
37,1.3539324579999956,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
38,1.3409556249999994,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
39,1.3321356669999957,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
40,1.2691290830000028,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
41,1.3300862919999972,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
42,1.3832570830000037,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
43,1.348115166999996,153760,153760,0.49798600805596777,0.3324370223606001,0.33171303786493167
44,1.336971958999996,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
45,1.3591219999999993,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
46,1.305519375000003,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
47,1.3488404590000016,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
48,1.338143708000004,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
49,1.3314245830000004,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
50,1.3523950419999977,153760,153760,0.4980052807061499,0.33244561092027225,0.33172160772035725
