round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,1.565174125,71000,71000,0.3208975201382298,0.1298888855696312,0.19114529528406762
2,1.0351927500000002,71000,71000,0.5346669587014188,0.2461092519079302,0.41140256627909855
3,1.0829268330000001,71000,71000,0.6617020758803631,0.3473537974153084,0.5818181134073271
4,1.0018665420000001,71000,71000,0.716568104937821,0.40772064252187495,0.6471861745902494
5,1.0382455830000001,71000,71000,0.7261930836436202,0.41442941886135404,0.6577068623044792
6,1.064136167000001,71000,71000,0.7329463872867538,0.41755895730031434,0.6662202293713848
7,1.0229193330000008,71000,71000,0.7417195979654913,0.4833417204559597,0.6757928333171107
8,1.0068948340000006,71000,71000,0.7613102625879147,0.4967370578214505,0.6973370334514903
9,1.0510899170000005,71000,71000,0.7793312404176097,0.5463369618785057,0.7217752700340974
10,1.0234446249999998,71000,71000,0.787788080114867,0.5675178747108233,0.7312760021255519
11,1.0369997909999995,71000,71000,0.7702173225280475,0.5580485255665916,0.7141141792547726
12,0.9859360000000006,71000,71000,0.7966464675963106,0.5808973179180905,0.746089066687013
13,1.1049364159999993,71000,71000,0.78191088072814,0.5765697979391611,0.7350832033466075
14,1.0249364169999993,71000,71000,0.7956730184225256,0.5794437164212084,0.7489265171296017
15,1.0784628339999998,71000,71000,0.7798909736925361,0.578229977734509,0.7351860017751324
16,1.1298776659999987,71000,71000,0.816078946727994,0.6374962453211339,0.7809121333852183
17,1.0595180000000006,71000,71000,0.7735513859482612,0.568361884463765,0.7242532073294169
18,1.0783805419999979,71000,71000,0.8243776009345112,0.6016191419771366,0.8021984322296648
19,1.1131958749999988,71000,71000,0.8047626000827431,0.5944064265776402,0.7680100077886529
20,1.0572654999999997,71000,71000,0.8126475383904018,0.6140465277948495,0.7819148150161728
21,1.0226114160000002,71000,71000,0.8015380496945803,0.6064879022413604,0.7610378035773923
22,1.0753831250000019,71000,71000,0.8174904480299823,0.6136146664176134,0.7891818437145587
23,1.0295672919999994,71000,71000,0.8045922464773309,0.6424990702308813,0.7839788093095776
24,1.0151277080000014,71000,71000,0.8270059137037308,0.6530223802084575,0.7974192350685257
25,0.9609882079999998,71000,71000,0.7856708281618846,0.5854217853215119,0.7442079793742586
26,1.0834361669999986,71000,71000,0.8176973059794116,0.6101502078923298,0.7804894111516826
27,1.052854,71000,71000,0.8150203207515028,0.6211631295448914,0.7861037038458426
28,1.078604458000001,71000,71000,0.8310944002336278,0.6606989163826724,0.8132571723317539
29,1.050245167,71000,71000,0.8639604779635444,0.7102116327311548,0.8553982645315457
30,1.0037370829999972,71000,71000,0.803351098780755,0.6122290105052716,0.7730207248185823
31,1.0279207499999998,71000,71000,0.8380058893675014,0.6370879868234666,0.8143408766622848
32,0.9968692919999995,71000,71000,0.8614660144557202,0.7102332471698272,0.8498791261403439
33,1.0722359580000003,71000,71000,0.8298410844223796,0.6271444246416331,0.8000230949532086
34,1.0986239170000047,71000,71000,0.8704947555425763,0.7172744744570537,0.8601608049132028
35,1.0378418330000017,71000,71000,0.8582901365262466,0.7025170199796402,0.8424351923590503
36,1.0652137919999944,71000,71000,0.8587890292278114,0.7021762966213095,0.8401767307476176
37,0.9468185410000061,71000,71000,0.8092161300528096,0.6662122039792572,0.7911668776116924
38,0.9489270840000046,71000,71000,0.8360954953639483,0.6663214138179789,0.8141696838635961
39,1.102372041999999,71000,71000,0.8544085079457788,0.7127154703076201,0.8346767505250708
40,1.074127666999999,71000,71000,0.8701418802170792,0.701781732774882,0.8630407469477417
41,1.0282352089999947,71000,71000,0.8596773015988902,0.7320239698108649,0.8495659051073206
42,1.0965966660000035,71000,71000,0.8899272346742596,0.7348405399492095,0.8833213574320383
43,1.0256460420000053,71000,71000,0.8513543111630284,0.7103590709327963,0.8300888536779858
44,1.0864604160000013,71000,71000,0.8559903628531795,0.7067151925443503,0.8458233398754708
45,1.0011413339999962,71000,71000,0.8468034362755834,0.7049429483991791,0.829607901735861
46,1.0740902499999976,71000,71000,0.8661142342605437,0.7255162393143795,0.8561454213083997
47,1.0523614170000002,71000,71000,0.8411330948382858,0.6783108511209157,0.8245288412784705
48,1.051460750000004,71000,71000,0.8673797181864642,0.7306084151765826,0.860527435062474
49,0.9946056659999982,71000,71000,0.8422768976174831,0.6793362698066443,0.8149983733361208
50,1.0536966660000004,71000,71000,0.8621839332213866,0.6930880074053649,0.851783145344095
