round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,1.1106757500000004,134480,134480,0.930560641393798,0.9305576946633691,0.9305586798128912
2,0.5519974159999999,134480,134480,0.939541696378669,0.9395414807072802,0.9395412320249644
3,0.5721045410000007,134480,134480,0.9592576175149845,0.9592350438963283,0.9592329547735534
4,0.6055481250000003,134480,134480,0.9686048528533159,0.9685883861747485,0.968586819899767
5,0.5199765420000002,134480,134480,0.9688746699558657,0.9688579018610899,0.9688563281113309
6,0.5763951669999994,134480,134480,0.9688168520053193,0.9688000806715126,0.9687985053093179
7,0.5793422499999998,134480,134480,0.9689132152562299,0.9688970199828533,0.9688954743190935
8,0.5688433340000003,134480,134480,0.9707826623238962,0.9707646197929808,0.9707630380970975
9,0.5505941669999999,134480,134480,0.9720546572359166,0.9720392752482805,0.9720378470111376
10,0.4994646659999997,134480,134480,0.9732302888970262,0.9732172239485198,0.9732159356944351
11,0.5865354170000003,134480,134480,0.9733266521479369,0.9733137476309152,0.9733124696200269
12,0.5919207919999998,134480,134480,0.9732688341973905,0.9732559696575103,0.9732546922471355
13,0.5664549999999995,134480,134480,0.9733844700984833,0.9733715257197971,0.9733702471229514
14,0.5640917079999994,134480,134480,0.9730568350453871,0.9730431520554226,0.973041829405409
15,0.5799544170000015,134480,134480,0.9729990170948407,0.9729855151743729,0.9729841999010861
16,0.5124177500000009,134480,134480,0.9733266521479369,0.9733127326463673,0.9733114053014918
17,0.5666174579999996,134480,134480,0.9730761076955692,0.9730628294770692,0.9730615270129281
18,0.5657333750000006,134480,134480,0.9729797444446586,0.9729664418384258,0.9729651358484134
19,0.5686205830000013,134480,134480,0.9730761076955692,0.9730627370612603,0.9730614300701903
20,0.5670770000000012,134480,134480,0.9732495615472083,0.9732358365493963,0.9732345166134364
21,0.5833489999999983,134480,134480,0.9732302888970262,0.9732169487674494,0.9732156470104182
22,0.5402818329999981,134480,134480,0.9740590128548576,0.9740469853085961,0.9740457685559305
23,0.5596488330000007,134480,134480,0.974116830805404,0.9741049800759295,0.9741037736503164
24,0.5620455419999999,134480,134480,0.9741746487559504,0.9741628031743521,0.974161598358222
25,0.5712724579999993,134480,134480,0.9742902846570431,0.974278278773417,0.9742770685460755
26,0.5447034580000008,134480,134480,0.9741939214061326,0.974182148532134,0.9741809478689917
27,0.5089003330000033,134480,134480,0.9742902846570431,0.9742784496001891,0.9742772480175974
28,0.5228257499999991,134480,134480,0.9744637385086823,0.9744517923293836,0.974450589193679
29,0.5346712920000023,134480,134480,0.9747721009115964,0.9747608398616513,0.9747596788227427
30,0.5267210410000018,134480,134480,0.9747528282614142,0.9747415791735174,0.974740418308739
31,0.5382206670000009,134480,134480,0.9748299188621428,0.9748187450704482,0.9748175898660003
32,0.5528917080000006,134480,134480,0.9748106462119606,0.9747995251926064,0.9747983722795907
33,0.5584585420000003,134480,134480,0.9749262821130533,0.9749151714675633,0.974914021739596
34,0.5282189580000001,134480,134480,0.9748299188621428,0.974818867464027,0.9748177186066332
35,0.5725542909999994,134480,134480,0.9968585580203134,0.9968585538196779,0.9968585617308748
36,0.5681998750000012,134480,134480,0.9749455547632355,0.9749344729910323,0.9749333251997775
37,0.5605367500000007,134480,134480,0.9970512845221347,0.9970512815605588,0.9970512879962911
38,0.5537224169999995,134480,134480,0.997109102472681,0.9971090989839635,0.9971091059001929
39,0.5599748330000018,134480,134480,0.9970705571723167,0.9970705533846436,0.9970705606390005
40,0.5050724580000008,134480,134480,0.9971669204232274,0.9971669155573606,0.9971669236432863
41,0.5533707499999991,134480,134480,0.9972247383737738,0.9972247342824058,0.9972247416208911
42,0.5601065829999996,134480,134480,0.9972054657235917,0.9972054600395579,0.997205468719231
43,0.5661686249999995,134480,134480,0.9973211016246845,0.9973210977997577,0.997321104770995
44,0.5818892499999997,134480,134480,0.99755237342687,0.9975523715031402,0.9975523762288239
45,0.5045124159999972,134480,134480,0.9974560101759593,0.9974560077182019,0.9974560131638214
46,0.5492247920000004,134480,134480,0.9973981922254129,0.9973981891947709,0.9973981953101736
47,0.5584126669999989,134480,134480,0.9972632836741381,0.9972632798916903,0.9972632868985196
48,0.554176874999996,134480,134480,0.9973403742748665,0.9973403703539722,0.9973403773866875
49,0.5572027500000019,134480,134480,0.9972632836741381,0.9972632785498896,0.9972632867053836
50,0.5634051669999991,134480,134480,0.9974945554763236,0.9974945528622376,0.997494558435666
