round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,5.931688084,195360,195360,0.1714533601934882,0.03555764387801592,0.07162183971010652
2,5.269735708999999,195360,195360,0.5088513718289269,0.2895462911547311,0.39236394127631685
3,5.2986032919999975,195360,195360,0.6025410181900297,0.3369271227547484,0.4839490456350794
4,5.265635541999998,195360,195360,0.6493204737370676,0.39922563597818017,0.5278728196827329
5,5.20713975,195360,195360,0.6849933740989665,0.479644583806,0.5986394732298737
6,5.311429916999998,195360,195360,0.6746118053946125,0.4382320497005415,0.5780377309167367
7,5.294122375000001,195360,195360,0.8144094034312065,0.544038859086849,0.7706482893530687
8,5.228274583000001,195360,195360,0.8129000053482609,0.5542382165657269,0.7681746226001559
9,5.319563500000001,195360,195360,0.8126563623506201,0.5566661906038204,0.767660995228354
10,5.364900583999997,195360,195360,0.8136606469018713,0.5646115137663504,0.7703751304609742
11,5.236566125000003,195360,195360,0.6870910808835327,0.45598875641550213,0.6217774286729469
12,5.295098374999995,195360,195360,0.6783734155777014,0.46216072767974936,0.6290245204549674
13,5.226029542000006,195360,195360,0.6804235822651667,0.49503179872681036,0.6348786123980279
14,5.310218292000002,195360,195360,0.801395301849904,0.5307994000174514,0.7627770096616955
15,5.330940459000004,195360,195360,0.7741785962597829,0.5023945852475756,0.7444259059901547
16,5.194690916999988,195360,195360,0.8109033212700337,0.5649522164553928,0.77065991569994
17,5.233263582999996,195360,195360,0.6824440363919443,0.49642780525338565,0.6373403593897227
18,5.303565667000001,195360,195360,0.766346365262451,0.5449504355230849,0.7430630041263707
19,5.312655124999992,195360,195360,0.6847437885891882,0.47792741967858204,0.6383659544030755
20,5.228549291999997,195360,195360,0.8120680536489996,0.5737677084020962,0.7700887170101357
21,5.260064583000002,195360,195360,0.8163228923395076,0.5359525713763506,0.7761059437427855
22,5.2384415000000075,195360,195360,0.8154612280795583,0.5719915409038719,0.7723311793874525
23,5.25470683399999,195360,195360,0.826799541238063,0.5724454693544664,0.7829704186511212
24,5.296391624999998,195360,195360,0.6958741138228774,0.5061711761384419,0.635178062495679
25,5.560609292000009,195360,195360,0.8173509469393091,0.5515822684721056,0.7771909929120252
26,5.433377417000003,195360,195360,0.6958028036772265,0.5141224432306349,0.6357448915259749
27,5.293519457999992,195360,195360,0.8251772354245034,0.5876966057837005,0.780744612193822
28,5.712310416999998,195360,195360,0.8257655441261239,0.5965763544975226,0.7935676473233504
29,5.9432885829999975,195360,195360,0.6784031281383892,0.4813779081810791,0.6280772310816886
30,5.599997040999995,195360,195360,0.8024411839861183,0.5526994842838178,0.7671073268393354
31,5.5496250409999845,195360,195360,0.8001236042524617,0.5590891762188835,0.7613405836980164
32,5.429835582999999,195360,195360,0.8087640169005045,0.5596061937956194,0.7754111732941704
33,5.394480541999997,195360,195360,0.8137438420717974,0.5904456443104358,0.7783080028553907
34,5.480650540999989,195360,195360,0.8107072183694936,0.5787475998425214,0.769640693100241
35,5.422119833000011,195360,195360,0.8088293845340179,0.5644646527729987,0.7866392614082455
36,5.4442563329999984,195360,195360,0.6810297185032,0.46792437231956574,0.6063619640927477
37,5.339687499999997,195360,195360,0.8110162290006477,0.564042284169281,0.7737549355927588
38,5.278366458999983,195360,195360,0.7470688558881382,0.5174348486779959,0.721745588310553
39,5.3416068749999965,195360,195360,0.6787537363545065,0.45801186494337226,0.6057728722738251
40,5.323498625000013,195360,195360,0.7126854806600943,0.49763324713172774,0.6629309195585488
41,5.276750540999984,195360,195360,0.687215873638422,0.4940463460905794,0.6460648027791945
42,5.378819542000002,195360,195360,0.7070876342264929,0.4906678886183242,0.6543913363467168
43,5.315435708999985,195360,195360,0.8096732212575544,0.5706158454212293,0.7671731811973205
44,5.3130577499999845,195360,195360,0.8100713695707723,0.5724400974153792,0.7687264350120823
45,5.263877667000003,195360,195360,0.8141063353121899,0.5853280281809747,0.7714199083735506
46,5.3090182090000155,195360,195360,0.7537541820429168,0.4948049117696454,0.7141874159731619
47,5.329797917000008,195360,195360,0.798501298438902,0.5254709145246191,0.7640597974671804
48,5.390010834000009,195360,195360,0.8006762578812567,0.540374024464806,0.7618636393446719
49,5.541406999999992,195360,195360,0.7819276320871885,0.5399095167268964,0.7495014444240692
50,5.6755518749999965,195360,195360,0.8001652018374248,0.5320854070819051,0.7618844244360754
