round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,2.566855417000001,308000,308000,0.6329733336628525,0.4565671347475341,0.5641785516985075
2,1.4697193330000005,308000,308000,0.6430813335639968,0.4792437774205651,0.592200006698175
3,1.1136657920000008,308000,308000,0.8381237179645602,0.6738789396309136,0.8327100556445564
4,1.390791874999998,308000,308000,0.849492128611324,0.6815331989846687,0.8421683995065476
5,1.5082740000000001,308000,308000,0.864963052665398,0.6944367372193886,0.8581132605335597
6,1.8351137499999979,308000,308000,0.8693374193707832,0.6982620294043287,0.8628401618816309
7,1.751426042000002,308000,308000,0.8865630328942491,0.7134194164981886,0.8815700967528219
8,1.6303886249999984,308000,308000,0.8893309937473741,0.7156506703282303,0.8843272499916346
9,1.5951352499999985,308000,308000,0.9023552381187752,0.726502601707333,0.8977369469729543
10,1.6488035829999994,308000,308000,0.9031213701406223,0.7272297399880066,0.8986354694263975
11,1.6308990419999994,308000,308000,0.9026765192892272,0.7268666030637818,0.8981867422877466
12,1.5878867090000028,308000,308000,0.9055433358871068,0.729158660601557,0.9010190304742072
13,1.578883832999999,308000,308000,0.9053209104614092,0.7289692245266164,0.900784944920812
14,1.596519665999999,308000,308000,0.9052961965252205,0.7289523272848093,0.9007640650530226
15,1.5925301669999996,308000,308000,0.9143909250426315,0.7363452253241781,0.9098994455727183
16,1.716179541999999,308000,308000,0.9058151891851816,0.7293811780099564,0.901293994525809
17,1.5972327909999962,308000,308000,0.9065813212070286,0.7300717372559405,0.9021473163827948
18,1.6059223330000023,308000,308000,0.9156760497244396,0.7374306377421781,0.9112406862345576
19,1.597140875000001,308000,308000,0.9159973308948917,0.7376859627871307,0.9115561905779733
20,1.6560029589999985,308000,308000,0.9159479030225144,0.7376523790465247,0.9115146912568578
21,1.6154215410000035,308000,308000,0.9164916096186639,0.738087922072902,0.912052890384922
22,1.618870459,308000,308000,0.9154289103625535,0.7371804564876959,0.9109315380566145
23,1.6117417080000038,308000,308000,0.9159479030225144,0.7376488007849613,0.9115102696104606
24,1.6256744590000025,308000,308000,0.918740577811828,0.7398450716658939,0.9142241945306748
25,1.6446463340000008,308000,308000,0.9187652917480167,0.7398749131950673,0.9142610696130627
26,1.6194016250000018,308000,308000,0.9185428663223192,0.7396953937857915,0.91403923805179
27,1.700359583000001,308000,308000,0.9181968712156785,0.7394162978843313,0.9136943601368303
28,1.6156588329999977,308000,308000,0.9183204408966216,0.7395161122259633,0.9138177004003203
29,1.6046660410000015,308000,308000,0.9183945827051875,0.7392389623468721,0.9134752271789933
30,1.6252020829999978,308000,308000,0.9183451548328102,0.7391969206327215,0.9134232763669543
31,1.794113375000002,308000,308000,0.9187900056842053,0.7395578194649894,0.9138692379025154
32,1.6747235839999988,308000,308000,0.9188888614289598,0.7396378329059023,0.9139681102561629
33,1.6595560829999982,308000,308000,0.9184934384499419,0.7393181957618942,0.9135731356571362
34,1.6132337080000099,308000,308000,0.9178508761090379,0.7387995034572205,0.9129321892311747
35,1.7659173750000008,308000,308000,0.9184192966413761,0.7392612802236626,0.9135028053081364
36,1.6049135829999983,308000,308000,0.9185675802585078,0.7393825850291236,0.9136527012692135
37,1.6309984999999898,308000,308000,0.9185428663223192,0.739361787607671,0.9136270019618802
38,1.5995084160000062,308000,308000,0.917974445789981,0.7392439323044033,0.9134813685396578
39,1.6775609999999972,308000,308000,0.9262536144131676,0.7457197454500065,0.9214835101821497
40,1.6224041250000028,308000,308000,0.9178755900452265,0.7391501204808842,0.9133654455686482
41,1.6203328750000026,308000,308000,0.9229172330277043,0.7432122596660952,0.9183850179992772
42,1.636775833999991,308000,308000,0.9254627684551319,0.7450839727344372,0.9206978878659977
43,1.5945743340000007,308000,308000,0.9292687146281788,0.7481398788375669,0.9244740612875553
44,1.6373037919999973,308000,308000,0.9261300447322245,0.7456177701507242,0.9213574996301858
45,1.6143892909999948,308000,308000,0.917776734300472,0.7390872505751125,0.9132877574266769
46,1.6164619169999952,308000,308000,0.9232879420705336,0.7434990276748429,0.9187393763127338
47,1.6093975829999891,308000,308000,0.9205694090897857,0.7409269687793746,0.9155610913419352
48,1.6553410409999998,308000,308000,0.9228925190915157,0.7430303041222519,0.918160176114292
49,1.615346042000013,308000,308000,0.9219781034525368,0.7421180279146367,0.917032879315222
50,1.6136642910000063,308000,308000,0.9218792477077824,0.7423359994582034,0.9173022260561543
