round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,1.475704458,134480,134480,0.6611923076923077,0.6485352315923469,0.6485352315923468
2,0.7856180410000002,134480,134480,0.5,0.3333333333333333,0.3333333333333333
3,0.826069167,134480,134480,0.5,0.3333333333333333,0.3333333333333333
4,0.8425836669999995,134480,134480,0.5,0.3333333333333333,0.3333333333333333
5,0.8355474590000007,134480,134480,0.5,0.3333333333333333,0.3333333333333333
6,0.7327580000000005,134480,134480,0.5,0.3333333333333333,0.3333333333333333
7,0.8054357910000007,134480,134480,0.5,0.3333333333333333,0.3333333333333333
8,0.8553494579999992,134480,134480,0.5,0.3333333333333333,0.3333333333333333
9,0.8015630409999996,134480,134480,0.5,0.3333333333333333,0.3333333333333333
10,0.8009418749999995,134480,134480,0.5,0.3333333333333333,0.3333333333333333
11,0.8279918329999987,134480,134480,0.5,0.3333333333333333,0.3333333333333333
12,0.7711713749999998,134480,134480,0.5,0.3333333333333333,0.3333333333333333
13,0.8008294160000009,134480,134480,0.5,0.3333333333333333,0.3333333333333333
14,0.8148804169999995,134480,134480,0.5,0.3333333333333333,0.3333333333333333
15,0.8265164169999988,134480,134480,0.5,0.3333333333333333,0.3333333333333333
16,0.8290102079999997,134480,134480,0.5,0.3333333333333333,0.3333333333333333
17,0.8373393339999993,134480,134480,0.5,0.3333333333333333,0.3333333333333333
18,0.7914312499999987,134480,134480,0.5,0.3333333333333333,0.3333333333333333
19,0.8178868750000028,134480,134480,0.5,0.3333333333333333,0.3333333333333333
20,0.7824130420000017,134480,134480,0.5,0.3333333333333333,0.3333333333333333
21,0.8302312500000006,134480,134480,0.5,0.3333333333333333,0.3333333333333333
22,0.8218260830000013,134480,134480,0.5,0.3333333333333333,0.3333333333333333
23,0.7881230000000023,134480,134480,0.5,0.3333333333333333,0.3333333333333333
24,0.8189947500000017,134480,134480,0.5,0.3333333333333333,0.3333333333333333
25,0.7627158330000015,134480,134480,0.5,0.3333333333333333,0.3333333333333333
26,0.8086264159999992,134480,134480,0.5,0.3333333333333333,0.3333333333333333
27,0.837615833000001,134480,134480,0.5,0.3333333333333333,0.3333333333333333
28,0.8147570420000001,134480,134480,0.5,0.3333333333333333,0.3333333333333333
29,0.829658792,134480,134480,0.5,0.3333333333333333,0.3333333333333333
30,0.8177767920000001,134480,134480,0.5,0.3333333333333333,0.3333333333333333
31,0.7866991670000019,134480,134480,0.5,0.3333333333333333,0.3333333333333333
32,0.7588205829999985,134480,134480,0.5,0.3333333333333333,0.3333333333333333
33,0.8022808330000011,134480,134480,0.5,0.3333333333333333,0.3333333333333333
34,0.8161261250000003,134480,134480,0.5,0.3333333333333333,0.3333333333333333
35,0.7742461249999977,134480,134480,0.5,0.3333333333333333,0.3333333333333333
36,0.8267470419999938,134480,134480,0.5,0.3333333333333333,0.3333333333333333
37,0.8054517500000031,134480,134480,0.5,0.3333333333333333,0.3333333333333333
38,0.8164919159999968,134480,134480,0.5,0.3333333333333333,0.3333333333333333
39,0.7645477079999949,134480,134480,0.5,0.3333333333333333,0.3333333333333333
40,0.8267083750000026,134480,134480,0.5,0.3333333333333333,0.3333333333333333
41,0.8344382089999982,134480,134480,0.5,0.3333333333333333,0.3333333333333333
42,0.8157610419999983,134480,134480,0.5,0.3333333333333333,0.3333333333333333
43,0.8156762919999991,134480,134480,0.5,0.3333333333333333,0.3333333333333333
44,0.8273787079999977,134480,134480,0.5,0.3333333333333333,0.3333333333333333
45,0.8752560840000001,134480,134480,0.5,0.3333333333333333,0.3333333333333333
46,0.7938830829999972,134480,134480,0.5,0.3333333333333333,0.3333333333333333
47,0.8380717499999975,134480,134480,0.5,0.3333333333333333,0.3333333333333333
48,0.9299135840000048,134480,134480,0.5,0.3333333333333333,0.3333333333333333
49,0.908104625,134480,134480,0.5,0.3333333333333333,0.3333333333333333
50,0.8555080420000039,134480,134480,0.5,0.3333333333333333,0.3333333333333333
