round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,11.896956669999781,153760,153760,0.5,0.3333333333333333,0.3333333333333333
2,7.729495482999937,153760,153760,0.5,0.3333333333333333,0.3333333333333333
3,9.959129885000038,153760,153760,0.5,0.3333333333333333,0.3333333333333333
4,9.461394976000065,153760,153760,0.5,0.3333333333333333,0.3333333333333333
5,9.308900825999899,153760,153760,0.5,0.3333333333333333,0.3333333333333333
6,9.95396104700012,153760,153760,0.5,0.3333333333333333,0.3333333333333333
7,8.072853060999932,153760,153760,0.5,0.3333333333333333,0.3333333333333333
8,8.4868131369999,153760,153760,0.5,0.3333333333333333,0.3333333333333333
9,7.121574315000089,153760,153760,0.5,0.3333333333333333,0.3333333333333333
10,8.014366643000358,153760,153760,0.5,0.3333333333333333,0.3333333333333333
11,7.672478499000135,153760,153760,0.5,0.3333333333333333,0.3333333333333333
12,7.313474985000084,153760,153760,0.5,0.3333333333333333,0.3333333333333333
13,8.064958359999764,153760,153760,0.5,0.3333333333333333,0.3333333333333333
14,7.109393505999833,153760,153760,0.5,0.3333333333333333,0.3333333333333333
15,8.400606703999983,153760,153760,0.5,0.3333333333333333,0.3333333333333333
16,6.696373063999999,153760,153760,0.5,0.3333333333333333,0.3333333333333333
17,8.350213447999977,153760,153760,0.5,0.3333333333333333,0.3333333333333333
18,6.900376047000009,153760,153760,0.5,0.3333333333333333,0.3333333333333333
19,8.37426313800006,153760,153760,0.5,0.3333333333333333,0.3333333333333333
20,6.963103266999951,153760,153760,0.5,0.3333333333333333,0.3333333333333333
21,8.711029318999863,153760,153760,0.5,0.3333333333333333,0.3333333333333333
22,6.780336576999616,153760,153760,0.5,0.3333333333333333,0.3333333333333333
23,8.428249275000326,153760,153760,0.5,0.3333333333333333,0.3333333333333333
24,7.343798938999953,153760,153760,0.5,0.3333333333333333,0.3333333333333333
25,7.7734888670001965,153760,153760,0.5,0.3333333333333333,0.3333333333333333
26,7.9634478410002885,153760,153760,0.5,0.3333333333333333,0.3333333333333333
27,7.416703319000135,153760,153760,0.5,0.3333333333333333,0.3333333333333333
28,8.296933929999796,153760,153760,0.5,0.3333333333333333,0.3333333333333333
29,6.812681964000149,153760,153760,0.5,0.3333333333333333,0.3333333333333333
30,8.370376078999925,153760,153760,0.5,0.3333333333333333,0.3333333333333333
31,6.875256343000274,153760,153760,0.5,0.3333333333333333,0.3333333333333333
32,8.494886192000195,153760,153760,0.5,0.3333333333333333,0.3333333333333333
33,6.7529803829997945,153760,153760,0.5,0.3333333333333333,0.3333333333333333
34,8.358585262999895,153760,153760,0.5,0.3333333333333333,0.3333333333333333
35,6.800792677000118,153760,153760,0.5,0.3333333333333333,0.3333333333333333
36,9.165269901000102,153760,153760,0.5,0.3333333333333333,0.3333333333333333
37,7.509559334000187,153760,153760,0.5,0.3333333333333333,0.3333333333333333
38,7.790135972999906,153760,153760,0.5,0.3333333333333333,0.3333333333333333
39,8.086471018999873,153760,153760,0.5,0.3333333333333333,0.3333333333333333
40,7.007911804000287,153760,153760,0.5,0.3333333333333333,0.3333333333333333
41,8.376111661999857,153760,153760,0.5,0.3333333333333333,0.3333333333333333
42,6.88370261099999,153760,153760,0.5,0.3333333333333333,0.3333333333333333
43,8.181034059000012,153760,153760,0.5,0.3333333333333333,0.3333333333333333
44,6.797521713000151,153760,153760,0.5,0.3333333333333333,0.3333333333333333
45,8.328762013999949,153760,153760,0.5,0.3333333333333333,0.3333333333333333
46,6.779067558999941,153760,153760,0.5,0.3333333333333333,0.3333333333333333
47,8.216814321000129,153760,153760,0.5,0.3333333333333333,0.3333333333333333
48,6.818531587000052,153760,153760,0.5,0.3333333333333333,0.3333333333333333
49,9.138554870999997,153760,153760,0.5,0.3333333333333333,0.3333333333333333
50,8.428735896000035,153760,153760,0.5,0.3333333333333333,0.3333333333333333
