round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,3.6367098749999993,153760,153760,0.9667161331354674,0.9666873192698102,0.9666851856087229
2,3.382498042,153760,153760,0.9716499315820919,0.971633415821554,0.9716319251818251
3,3.408119790999999,153760,153760,0.9697612118642435,0.9697509432817126,0.9697497295266646
4,3.4250033749999993,153760,153760,0.9713801144795421,0.9713654553105007,0.9713640443342642
5,3.4181168330000027,153760,153760,0.9725942914410161,0.9725814020272345,0.9725801073572281
6,3.4082271659999996,153760,153760,0.9740590128548576,0.974047071335723,0.9740458589442925
7,3.436762875000003,153760,153760,0.9739048316534007,0.9738926457715192,0.97389141739984
8,3.5342584579999965,153760,153760,0.9739433769537649,0.9739305487628757,0.9739292893488266
9,3.3843032079999986,153760,153760,0.9740204675544935,0.9740087223243485,0.9740075190505442
10,3.432493583000003,153760,153760,0.9735579239501224,0.9735451313219765,0.9735438643921075
11,3.7027653749999985,153760,153760,0.9734230153988475,0.973411453424629,0.9734102459356394
12,3.4068172919999995,153760,153760,0.9709946614758995,0.9709797034147376,0.9709782685582764
13,3.4602307079999974,153760,153760,0.9721895657871914,0.972178602614223,0.9721773998583536
14,3.3901668749999985,153760,153760,0.9731724709464799,0.9731606049257823,0.9731593759062233
15,3.373380999999995,153760,153760,0.9733073794977547,0.9732966102663398,0.973295442393835
16,3.331454334,153760,153760,0.9744444658585002,0.9744319717017198,0.9744307408039725
17,3.4177979999999977,153760,153760,0.9964152870661245,0.9964152863617671,0.9964152898223052
18,3.337956708000007,153760,153760,0.99574074430975,0.9957407412469246,0.9957407333810318
19,3.3094440830000025,153760,153760,0.9963189238152138,0.9963189236183254,0.996318925472358
20,3.3975949170000064,153760,153760,0.9958563802108428,0.9958563766647865,0.995856368316779
21,3.3447818750000096,153760,153760,0.9902673116580261,0.9902668005482476,0.9902669541530479
22,3.391527124999996,153760,153760,0.9934087536377127,0.993408690176794,0.9934086456359007
23,3.3655806670000032,153760,153760,0.9964538323664888,0.9964538318909899,0.9964538347189562
24,3.323169459000013,153760,153760,0.9750611906643283,0.9750497517220982,0.9750485882653278
25,3.3658505829999967,153760,153760,0.9752539171661495,0.9752437986259761,0.9752427086402378
26,3.4729275830000006,153760,153760,0.9748106462119606,0.9747993201089994,0.9747981566093316
27,3.2712389999999942,153760,153760,0.9951818374544683,0.9951818085892818,0.9951818342724794
28,3.2825352090000024,153760,153760,0.9959527434617534,0.9959527432076969,0.9959527409993594
29,3.3003087919999956,153760,153760,0.9951625648042862,0.9951625406265193,0.9951625641789993
30,3.381698792000009,153760,153760,0.995875652861025,0.9958756509844134,0.9958756449256393
31,3.3634606669999982,153760,153760,0.9956251084086573,0.9956251083501577,0.9956251072484158
32,3.5367221669999935,153760,153760,0.9960683793628462,0.9960683791861449,0.9960683773709401
33,3.3782235000000043,153760,153760,0.9966272862181279,0.9966272830862647,0.9966272901642754
34,3.3737999169999995,153760,153760,0.9960683793628462,0.9960683788356628,0.9960683757003087
35,3.4386505829999976,153760,153760,0.9954131092566538,0.9954130859341483,0.9954131084593033
36,3.368214999999992,153760,153760,0.9957021990093858,0.9957021975726668,0.9957021921610253
37,3.3740346250000073,153760,153760,0.9754659163181529,0.9754558269780812,0.97545474323718
38,3.407593334000012,153760,153760,0.996184015263939,0.9961840150924347,0.9961840133306182
39,3.341303958999987,153760,153760,0.9748684641625069,0.9748574702740629,0.9748563252884462
40,3.398920249999975,153760,153760,0.9758513693217954,0.9758412105477202,0.9758401316553607
41,3.369264584000007,153760,153760,0.9755622795690635,0.9755524767984709,0.9755514106646143
42,3.335892374999986,153760,153760,0.9958563802108428,0.9958563791704207,0.995856374648586
43,3.3796341659999882,153760,153760,0.9966272862181279,0.9966272830862647,0.9966272901642754
44,3.213676249999992,153760,153760,0.9751382812650567,0.975127723941863,0.9751266079666329
45,3.292579165999996,153760,153760,0.9757357334207026,0.975726018962309,0.9757249614152971
46,3.272940124999991,153760,153760,0.9756971881203385,0.9756867713263635,0.9756856753322114
47,3.2823517080000215,153760,153760,0.9964731050166709,0.9964731036752177,0.9964731084122243
48,3.305865333000014,153760,153760,0.9741746487559504,0.9741617124271875,0.9741604533357575
49,3.337536457999988,153760,153760,0.9755622795690635,0.9755525145164654,0.9755514504364814
50,3.2652995840000187,153760,153760,0.9960491067126641,0.9960491053919134,0.996049100417086
