round,wallclock_s,comm_uplink_bytes,comm_downlink_bytes,accuracy,f1_macro,f1_weighted
1,3.4387462080000004,179360,179360,0.3790051148861739,0.20259385569227967,0.2684571273053821
2,2.9767058330000005,179360,179360,0.34282988365621603,0.15569473378988996,0.20631109875956055
3,2.8583263750000008,179360,179360,0.43138631966713487,0.25393591321999437,0.336346095126056
4,2.8422139170000005,179360,179360,0.46157209869345134,0.30573976442859396,0.37597593589656303
5,2.8118496660000023,179360,179360,0.500795060027032,0.40134084104360807,0.40685271346066343
6,2.7896275830000015,179360,179360,0.5098719953356479,0.4067647863769642,0.41682461494400325
7,2.8357335409999997,179360,179360,0.5141653194816208,0.4187941541075696,0.42455919008105225
8,2.881139458,179360,179360,0.5540110778363766,0.46310762788954296,0.4841769985514611
9,2.8537505420000002,179360,179360,0.5496117456867994,0.46214473335988115,0.4819221159075797
10,2.824180375000001,179360,179360,0.5693954893594466,0.48798165722299636,0.506861885028869
11,2.785196875000004,179360,179360,0.6051996925767895,0.5288369890645175,0.5539344773315099
12,2.770704875,179360,179360,0.6268385763125116,0.5533754925879127,0.5846544397119114
13,2.8497413330000043,179360,179360,0.687024620358837,0.6171205655127099,0.6680431339720865
14,2.7733261670000005,179360,179360,0.6921262555322927,0.6172869681932246,0.6674916782952742
15,2.8238799169999993,179360,179360,0.65856147139109,0.5922617809288891,0.6343897103766456
16,2.8267250829999995,179360,179360,0.6911986855007554,0.6167250606477046,0.6663111134797068
17,2.7941184590000034,179360,179360,0.6585482203906395,0.593969073779711,0.6354632955147833
18,2.824809457999997,179360,179360,0.7022235178755996,0.6192235178684957,0.6662371291331796
19,2.7907175829999957,179360,179360,0.6552487212784566,0.6431193250901179,0.6302562614366867
20,2.7949508330000015,179360,179360,0.7101873691463706,0.6852093064761304,0.683509136053211
21,2.762042166999997,179360,179360,0.6657170116343784,0.6521023191946778,0.6396980805985638
22,2.851179416000001,179360,179360,0.7118569952031378,0.6404457563469473,0.6874208535888239
23,2.776901207999998,179360,179360,0.6695598017650333,0.651894269134418,0.63963049203333
24,2.8410242079999932,179360,179360,0.7375904380780749,0.7187990116747105,0.7283684811983632
25,2.853650832999989,179360,179360,0.6609996554739883,0.6431818967359987,0.6266330421056312
26,2.8270726660000065,179360,179360,0.7461638353695704,0.7276003751249258,0.7390922483623821
27,2.8693404170000036,179360,179360,0.6269578353165663,0.6169547505090717,0.592525152187935
28,2.803389334000002,179360,179360,0.7800333925211353,0.7515510667648527,0.770260582293909
29,2.8857279160000076,179360,179360,0.699825086794053,0.6732602622250824,0.6629799654361934
30,2.827266791999989,179360,179360,0.7885272838099276,0.7555145618903778,0.7755752347143514
31,2.785743334000003,179360,179360,0.7093525561179869,0.68255441942707,0.6728873750793197
32,2.777930583,179360,179360,0.7153817613229799,0.6828724501062272,0.6744241250576722
33,2.8452112909999983,179360,179360,0.7444279543105504,0.7134679203212234,0.7148839479778178
34,2.8995261670000048,179360,179360,0.7301036228235231,0.702287937405164,0.7008586120781756
35,2.8332574579999914,179360,179360,0.7299446108181168,0.7001423989405959,0.7001002960962232
36,2.7069048750000064,179360,179360,0.7238491506108711,0.6952476218093017,0.6897425156574177
37,2.7701952500000004,179360,179360,0.742480057244322,0.7171620052856451,0.7200805323437665
38,2.8559838329999963,179360,179360,0.7249224816473644,0.7032097931876994,0.7023885026947511
39,2.732459999999989,179360,179360,0.7424535552434208,0.7178437566170753,0.7229245186925424
40,2.719275834000001,179360,179360,0.7560358307052183,0.7340370705007151,0.7486052813385055
41,2.7919888750000013,179360,179360,0.7386372671136671,0.7177060242907864,0.7146164854925511
42,2.7869653329999977,179360,179360,0.7531338616065513,0.7290597334139195,0.728305608742066
43,2.8594084159999937,179360,179360,0.7354570270055389,0.7194993967532006,0.7146309909788908
44,2.8276296670000107,179360,179360,0.7493175734767975,0.7297692840294028,0.7294206235309918
45,2.8683574580000055,179360,179360,0.7643442079877031,0.7469519160841527,0.7511987456655046
46,2.782768209000011,179360,179360,0.7225240505658177,0.7057398276647678,0.6955548910563437
47,2.808962416000014,179360,179360,0.7637081599660774,0.7477758447257937,0.7479048696437615
48,2.8459942080000076,179360,179360,0.7217024885378847,0.6960597604646811,0.6792912998519622
49,2.7982585420000134,179360,179360,0.7467071263880423,0.7278310299139512,0.7220678265085674
50,2.774513334000005,179360,179360,0.7614422388890362,0.7456101674454936,0.7430338696987944
